train-AUCPR,val-AUCPR,train-AUROC,val-AUROC
0.954214,0.721718,0.993569,0.949252
0.95436,0.721732,0.993592,0.949271
0.954463,0.721798,0.993613,0.949283
0.954598,0.722004,0.99363,0.949321
0.954728,0.722051,0.993648,0.94933
0.954898,0.722217,0.993669,0.949383
0.955057,0.722307,0.993696,0.949409
0.955121,0.7224,0.993704,0.949435
0.955247,0.722446,0.993725,0.949454
0.955418,0.722295,0.993751,0.949423
0.955547,0.72236,0.993772,0.949399
0.955604,0.722268,0.99378,0.949388
0.955729,0.722296,0.993802,0.949413
0.955943,0.722658,0.993833,0.94948
0.955993,0.722507,0.99384,0.949461
0.956014,0.722474,0.993842,0.949445
0.956089,0.72252,0.993853,0.949452
0.956162,0.722406,0.993865,0.949413
0.956247,0.722552,0.993877,0.949434
0.956351,0.722582,0.993888,0.949433
0.956448,0.722785,0.993902,0.949471
0.956531,0.722765,0.993911,0.949471
0.956634,0.722729,0.993926,0.949493
0.956793,0.722841,0.993949,0.949503
0.956955,0.722967,0.993978,0.949514
0.957051,0.723186,0.993991,0.949514
0.957058,0.723082,0.993993,0.949493
0.957066,0.723096,0.993994,0.949512
0.957226,0.723092,0.994019,0.949495
0.957268,0.723211,0.994026,0.949511
0.957346,0.723226,0.994038,0.949519
0.957401,0.723332,0.994049,0.949536
0.957448,0.723235,0.994056,0.949546
0.957502,0.723181,0.994064,0.949546
0.957617,0.723393,0.99408,0.949592
0.957688,0.723546,0.994092,0.949632
0.957834,0.723666,0.994111,0.949653
0.957958,0.723793,0.994128,0.949686
0.958037,0.723933,0.99414,0.949726
0.958099,0.724078,0.99415,0.949755
0.958178,0.724233,0.994162,0.949789
0.958236,0.724343,0.99417,0.949805
0.958303,0.724267,0.99418,0.94979
0.958482,0.724477,0.994206,0.949832
0.958633,0.724619,0.994229,0.949846
0.958721,0.724637,0.994241,0.949859
0.958795,0.724664,0.994254,0.94991
0.9589,0.724784,0.99427,0.949918
0.958996,0.724681,0.994285,0.949915
0.959094,0.724958,0.994299,0.949971
0.959285,0.725179,0.994328,0.950031
0.959372,0.725189,0.99434,0.950038
0.959446,0.725298,0.994351,0.950061
0.959611,0.725492,0.994374,0.950098
0.959746,0.725506,0.994394,0.950105
0.95983,0.72551,0.994407,0.950098
0.959893,0.725553,0.994416,0.950107
0.960005,0.725622,0.994432,0.950129
0.960026,0.725697,0.994437,0.950132
0.960164,0.725928,0.994459,0.950151
0.960208,0.725871,0.994466,0.950147
0.960231,0.725848,0.994471,0.950154
0.960294,0.726017,0.994479,0.950202
0.960386,0.726133,0.994492,0.950223
0.960459,0.726222,0.994506,0.950229
0.96049,0.726291,0.99451,0.950244
0.960577,0.7263,0.994524,0.950251
0.960659,0.726306,0.994541,0.950254
0.960827,0.726292,0.994565,0.950277
0.960895,0.726302,0.994576,0.950286
0.960921,0.726494,0.994578,0.950314
0.960948,0.72653,0.994582,0.950321
0.96112,0.726552,0.994611,0.950323
0.961256,0.726605,0.994632,0.95035
0.961355,0.726716,0.994644,0.950377
0.961398,0.726672,0.994651,0.95037
0.961523,0.726743,0.994668,0.950371
0.961551,0.726782,0.994672,0.950382
0.961615,0.726688,0.994683,0.950362
0.961642,0.72683,0.994688,0.950381
0.961781,0.726917,0.99471,0.950399
0.961864,0.726979,0.994723,0.950409
0.96195,0.727198,0.994734,0.950464
0.962139,0.727207,0.994762,0.950439
0.962165,0.727224,0.994767,0.950438
0.962198,0.727286,0.994774,0.950457
0.962273,0.727382,0.994784,0.950473
0.962325,0.727271,0.994791,0.950475
0.962444,0.72744,0.994809,0.950505
0.962541,0.727655,0.994824,0.950513
0.962577,0.727656,0.994831,0.950501
0.962666,0.727493,0.994845,0.950491
0.962711,0.727499,0.994852,0.950489
0.962838,0.727627,0.99487,0.950519
0.962882,0.72774,0.994877,0.950522
0.962919,0.727759,0.994882,0.950525
0.963108,0.727787,0.994907,0.950524
0.963249,0.727975,0.994925,0.950539
0.963294,0.728032,0.994931,0.950574
0.963346,0.728056,0.994939,0.950557
0.963447,0.728101,0.994955,0.950571
0.963472,0.728131,0.994959,0.950573
0.963537,0.728286,0.994965,0.950599
0.963709,0.72848,0.994992,0.950636
0.963813,0.728657,0.995007,0.95068
0.963951,0.728947,0.995025,0.950733
0.964093,0.729096,0.995045,0.950755
0.964168,0.729154,0.995057,0.950765
0.964209,0.729268,0.995062,0.950796
0.964303,0.729336,0.995074,0.950814
0.964357,0.729487,0.995083,0.950826
0.964542,0.729657,0.995106,0.950849
0.964618,0.729702,0.995117,0.950865
0.964655,0.729807,0.995121,0.950881
0.96471,0.729804,0.995129,0.950879
0.964865,0.729902,0.995154,0.950896
0.964951,0.730111,0.995165,0.95092
0.965133,0.730417,0.995191,0.950989
0.965227,0.730345,0.995206,0.951005
0.965275,0.73053,0.995215,0.951043
0.96531,0.730527,0.99522,0.951053
0.965383,0.730513,0.99523,0.951045
0.965499,0.730808,0.995245,0.951075
0.965559,0.730955,0.995255,0.9511
0.965596,0.730932,0.99526,0.951101
0.965657,0.730929,0.995269,0.951094
0.965775,0.731106,0.995291,0.951137
0.965975,0.731378,0.995321,0.951191
0.966012,0.731406,0.995326,0.951214
0.966101,0.731346,0.995337,0.951213
0.966156,0.731406,0.995345,0.951211
0.966288,0.731717,0.995363,0.951248
0.966335,0.731803,0.99537,0.951274
0.96642,0.731856,0.995382,0.951304
0.966498,0.731889,0.995394,0.95131
0.966606,0.731975,0.995411,0.951336
0.966738,0.731833,0.995428,0.951306
0.966798,0.731941,0.995438,0.951324
0.966934,0.731956,0.995456,0.951352
0.967026,0.732116,0.99547,0.951373
0.967081,0.732006,0.995479,0.951383
0.967148,0.732162,0.99549,0.951418
0.967213,0.732254,0.9955,0.951425
0.967258,0.73235,0.995506,0.951445
0.967296,0.732406,0.995512,0.951446
0.967373,0.732527,0.995522,0.951472
0.967403,0.732621,0.995527,0.951491
0.967451,0.73254,0.995533,0.951489
0.967512,0.732615,0.995541,0.951502
0.967555,0.732552,0.995547,0.951496
0.967669,0.73289,0.995563,0.951561
0.967781,0.733034,0.995579,0.95161
0.967822,0.733272,0.995584,0.951637
0.967913,0.733442,0.995599,0.951668
0.967937,0.733374,0.995605,0.951679
0.967967,0.733548,0.995609,0.951704
0.967997,0.733461,0.995614,0.951701
0.968165,0.733437,0.995641,0.951696
0.968235,0.733463,0.995654,0.951708
0.968312,0.73362,0.995664,0.951736
0.968388,0.733741,0.995675,0.951759
0.968564,0.733933,0.995699,0.951802
0.968672,0.733873,0.995714,0.951789
0.968735,0.733867,0.995724,0.95179
0.968771,0.733841,0.995728,0.951789
0.968857,0.733977,0.995739,0.951813
0.968874,0.733962,0.995743,0.951822
0.969027,0.734114,0.995768,0.951867
0.969094,0.734111,0.99578,0.951867
0.969122,0.734307,0.995785,0.951892
0.969177,0.734528,0.995794,0.951906
0.969208,0.734602,0.995797,0.951899
0.969352,0.734667,0.995818,0.951907
0.969457,0.734688,0.99583,0.951905
0.969558,0.73467,0.995844,0.951893
0.969644,0.734708,0.995854,0.951898
0.969675,0.734736,0.995859,0.951902
0.969748,0.734851,0.995874,0.951919
0.969841,0.735121,0.995889,0.951964
0.969904,0.735108,0.995899,0.951993
0.969944,0.735088,0.995905,0.951982
0.970124,0.735116,0.995935,0.952006
0.970136,0.735186,0.995937,0.95202
0.970194,0.735251,0.995946,0.952047
0.970278,0.735336,0.99596,0.952051
0.970396,0.735301,0.995975,0.952058
0.970428,0.735246,0.99598,0.952048
0.970466,0.735487,0.995988,0.952113
0.970594,0.735676,0.996004,0.952134
0.970683,0.735757,0.996016,0.952145
0.970714,0.735627,0.99602,0.952136
0.970795,0.735633,0.996031,0.952138
0.970893,0.735932,0.996044,0.952181
0.970996,0.735982,0.996059,0.952179
0.971048,0.736118,0.996066,0.952209
0.971178,0.736238,0.996084,0.952251
0.971311,0.73667,0.996103,0.952317
0.971373,0.736595,0.996112,0.952317
0.971451,0.736797,0.996123,0.952366
0.971482,0.736818,0.996127,0.952365
0.97156,0.73679,0.996137,0.952359
0.971583,0.736925,0.99614,0.952376
0.971665,0.737072,0.996151,0.952397
0.97173,0.737085,0.996162,0.952416
0.971848,0.737219,0.99618,0.952429
0.97187,0.737281,0.996183,0.952431
0.971941,0.737111,0.996195,0.952413
0.972055,0.737209,0.996213,0.952441
0.972086,0.737218,0.996217,0.952453
0.972157,0.737219,0.996226,0.952462
0.972199,0.737256,0.996232,0.952468
0.972225,0.737337,0.996236,0.952486
0.972346,0.7375,0.996253,0.952518
0.972365,0.737627,0.996257,0.952522
0.972473,0.737588,0.996272,0.952518
0.972583,0.737774,0.996288,0.95254
0.972663,0.737913,0.9963,0.952551
0.972751,0.737915,0.996313,0.952566
0.972808,0.737843,0.99632,0.952565
0.972881,0.73797,0.99633,0.952568
0.972955,0.738094,0.996341,0.952595
0.97301,0.738052,0.996349,0.952614
0.973072,0.73797,0.996358,0.952595
0.973113,0.738095,0.996365,0.952619
0.973172,0.738184,0.996372,0.95264
0.973234,0.738248,0.996382,0.952666
0.973282,0.738272,0.996388,0.952652
0.973304,0.738357,0.996391,0.952671
0.973438,0.73862,0.996408,0.952709
0.973475,0.738663,0.996414,0.952708
0.973509,0.738708,0.996418,0.952724
0.973545,0.738651,0.996422,0.952719
0.97364,0.738766,0.996436,0.952745
0.973703,0.738934,0.996445,0.952778
0.973783,0.739093,0.996456,0.952806
0.97385,0.7391,0.996466,0.952803
0.973923,0.739032,0.996476,0.952781
0.974005,0.738772,0.996487,0.952748
0.974085,0.738815,0.996499,0.952763
0.974151,0.738894,0.996508,0.952787
0.974171,0.738881,0.996512,0.952773
0.974201,0.738948,0.996516,0.952781
0.974229,0.738849,0.99652,0.952784
0.974268,0.739001,0.996525,0.952811
0.974295,0.739087,0.996528,0.95283
0.974332,0.739223,0.996534,0.952867
0.974439,0.739452,0.996549,0.952904
0.974467,0.739548,0.996554,0.952916
0.974508,0.739362,0.99656,0.952895
0.974522,0.739405,0.996561,0.9529
0.974553,0.739351,0.996566,0.952903
0.974649,0.739535,0.996581,0.952922
0.974683,0.739526,0.996586,0.952916
0.974743,0.739526,0.996595,0.952904
0.974792,0.739404,0.996603,0.952893
0.974914,0.739524,0.99662,0.952881
0.974951,0.739658,0.996625,0.952914
0.975091,0.73959,0.996644,0.95289
0.975139,0.739702,0.996652,0.952913
0.975222,0.739829,0.996663,0.952915
0.975241,0.739823,0.996666,0.952911
0.975329,0.740016,0.996679,0.95294
0.975421,0.740043,0.996692,0.952949
0.975463,0.740088,0.996698,0.952956
0.975503,0.740233,0.996703,0.953
0.975542,0.740236,0.996708,0.953
0.975573,0.740162,0.996713,0.952992
0.975733,0.740329,0.996733,0.953036
0.975848,0.740402,0.996752,0.953065
0.97592,0.740482,0.996761,0.953089
0.975943,0.740511,0.996765,0.953099
0.975998,0.7405,0.996772,0.953095
0.976095,0.740573,0.996789,0.953117
0.976208,0.740692,0.996805,0.953149
0.976335,0.740705,0.996822,0.953148
0.976408,0.740854,0.996832,0.953172
0.976457,0.740883,0.996839,0.953174
0.976499,0.74098,0.996845,0.953177
0.976571,0.741004,0.996854,0.953188
0.976649,0.741046,0.996868,0.953192
0.976693,0.741189,0.996874,0.953203
0.976704,0.741221,0.996877,0.953209
0.976749,0.74139,0.996883,0.953214
0.976802,0.741581,0.99689,0.953251
0.97683,0.741533,0.996894,0.953261
0.976855,0.741447,0.996897,0.953246
0.976951,0.741366,0.996911,0.953226
0.976997,0.741339,0.996918,0.95322
0.977053,0.741546,0.996926,0.953251
0.977137,0.741633,0.996939,0.953292
0.977212,0.741803,0.996948,0.953298
0.977275,0.741716,0.996956,0.953272
0.977387,0.741735,0.996971,0.953277
0.977451,0.74184,0.99698,0.953299
0.977525,0.742167,0.996991,0.953357
0.977594,0.742254,0.997,0.953354
0.977632,0.742279,0.997006,0.953361
0.977687,0.742235,0.997014,0.953345
0.977702,0.742395,0.997016,0.953371
0.977795,0.742551,0.997032,0.953428
0.977853,0.742704,0.99704,0.953446
0.977924,0.742896,0.997051,0.953461
0.978001,0.742975,0.997063,0.95346
0.978091,0.742998,0.997075,0.953452
0.97816,0.74295,0.997084,0.953461
0.978238,0.742982,0.997094,0.953465
0.978295,0.743,0.997103,0.953462
0.978313,0.743037,0.997106,0.953457
0.978372,0.743259,0.997114,0.953501
0.978404,0.743231,0.997118,0.9535
0.978497,0.743137,0.99713,0.953498
0.978619,0.743254,0.997147,0.953505
0.978661,0.743347,0.997153,0.953523
0.978684,0.743467,0.997155,0.953539
0.978717,0.743477,0.99716,0.953544
0.978841,0.74374,0.997177,0.953612
0.978909,0.743903,0.997186,0.953636
0.97892,0.74398,0.997187,0.953637
0.978984,0.744224,0.997197,0.953695
0.979025,0.7442,0.997203,0.9537
0.979083,0.744118,0.997211,0.953698
0.979171,0.744271,0.997225,0.953727
0.979195,0.744302,0.997229,0.953727
0.979226,0.744424,0.997232,0.953761
0.979275,0.744392,0.99724,0.953741
0.979336,0.744423,0.997249,0.953713
0.979446,0.744535,0.997267,0.953754
0.979549,0.744587,0.997282,0.953782
0.979573,0.74461,0.997285,0.953781
0.979596,0.744715,0.997287,0.953791
0.979714,0.744655,0.997303,0.953758
0.979813,0.744654,0.997318,0.953762
0.979863,0.744745,0.997325,0.95378
0.979895,0.744767,0.99733,0.953779
0.979948,0.744824,0.997338,0.953793
0.979968,0.744837,0.997341,0.953806
0.980041,0.744883,0.99735,0.953818
0.980092,0.74501,0.997356,0.953817
0.980138,0.74505,0.997362,0.953827
0.980195,0.745038,0.997369,0.953833
0.980225,0.745034,0.997373,0.953834
0.980236,0.745134,0.997375,0.95384
0.980259,0.745384,0.997379,0.953862
0.980273,0.745327,0.997382,0.953872
0.980311,0.745451,0.997388,0.953871
0.980324,0.745466,0.99739,0.953873
0.980391,0.745428,0.997399,0.953874
0.980442,0.745326,0.997406,0.953874
0.980443,0.745405,0.997406,0.953893
0.980515,0.745513,0.997417,0.953906
0.980572,0.745617,0.997424,0.953907
0.980672,0.745706,0.997439,0.95393
0.980715,0.745807,0.997444,0.953954
0.980745,0.745827,0.997449,0.953973
0.980816,0.745874,0.997459,0.953972
0.980829,0.745827,0.997461,0.95396
0.980868,0.745898,0.997466,0.95398
0.980944,0.745983,0.997476,0.953984
0.980949,0.745926,0.997477,0.953984
0.981036,0.745849,0.997489,0.954006
0.981043,0.745784,0.997491,0.954011
0.98111,0.745807,0.997501,0.954015
0.981141,0.745839,0.997505,0.954019
0.98115,0.745894,0.997506,0.954035
0.981176,0.745937,0.99751,0.954054
0.981237,0.745893,0.997518,0.954073
0.981276,0.74586,0.997524,0.954078
0.981311,0.745771,0.997529,0.954088
0.981332,0.745825,0.997532,0.954079
0.98139,0.745988,0.997541,0.954125
0.981418,0.746041,0.997544,0.95412
0.981439,0.745983,0.997547,0.954121
0.981454,0.745868,0.997549,0.954105
0.981498,0.745964,0.997556,0.954114
0.981551,0.746041,0.997563,0.954142
0.981595,0.746123,0.997569,0.954149
0.981693,0.74622,0.997582,0.954162
0.981768,0.746588,0.997591,0.954191
0.981784,0.746537,0.997593,0.95419
0.981806,0.746546,0.997596,0.954191
0.981863,0.746569,0.997604,0.954187
0.98189,0.746712,0.997608,0.954213
0.982,0.746832,0.997623,0.95424
0.982088,0.746834,0.997635,0.954265
0.982098,0.747045,0.997636,0.954291
0.98214,0.74724,0.997642,0.954302
0.982178,0.747289,0.997648,0.954331
0.982211,0.747181,0.997652,0.954323
0.982283,0.747478,0.997663,0.954348
0.98233,0.747622,0.997671,0.954388
0.982389,0.747683,0.997678,0.954391
0.982477,0.747749,0.99769,0.954412
0.982511,0.747779,0.997695,0.954387
0.982551,0.747797,0.997699,0.954413
0.982581,0.747801,0.997704,0.954428
0.982651,0.747845,0.997713,0.954443
0.982651,0.747809,0.997713,0.954431
0.982671,0.747833,0.997716,0.954437
0.982746,0.748007,0.997727,0.954447
0.982803,0.748337,0.997735,0.954476
0.982839,0.748333,0.99774,0.954447
0.982884,0.74837,0.997747,0.954457
0.982929,0.748612,0.997752,0.954477
0.982975,0.748637,0.997758,0.954476
0.983006,0.748552,0.997763,0.954479
0.98303,0.748572,0.997767,0.954485
0.983056,0.748549,0.99777,0.954477
0.983088,0.748668,0.997775,0.954481
0.983106,0.748819,0.997777,0.954491
0.983127,0.748668,0.997779,0.954467
0.983187,0.748738,0.997787,0.954473
0.983255,0.748816,0.997795,0.954462
0.983299,0.74881,0.997802,0.954465
0.983331,0.748786,0.997806,0.954444
0.983357,0.748809,0.99781,0.954459
0.983397,0.748891,0.997815,0.954483
0.983454,0.748881,0.997823,0.954476
0.983501,0.748957,0.997829,0.954499
0.983603,0.749027,0.997843,0.954509
0.983642,0.74903,0.997849,0.954516
0.98367,0.749064,0.997852,0.954531
0.983728,0.749072,0.99786,0.954558
0.983774,0.749283,0.997866,0.954598
0.983796,0.749291,0.99787,0.954615
0.983824,0.749213,0.997874,0.95459
0.983833,0.749182,0.997875,0.954587
0.983855,0.749245,0.997878,0.954599
0.983913,0.74929,0.997887,0.954609
0.98393,0.749296,0.997888,0.954603
0.983991,0.749341,0.997897,0.954613
0.98403,0.749498,0.997902,0.954617
0.984054,0.749365,0.997906,0.954605
0.98411,0.749294,0.997915,0.954605
0.984136,0.749369,0.997918,0.954605
0.984161,0.749324,0.997922,0.954613
0.984218,0.749377,0.99793,0.954615
0.984259,0.749453,0.997935,0.954636
0.984298,0.749548,0.997939,0.954649
0.984389,0.749647,0.997952,0.954658
0.984412,0.749685,0.997954,0.954661
0.984439,0.749727,0.997959,0.954687
0.984469,0.749898,0.997963,0.954696
0.984485,0.749905,0.997966,0.954702
0.984496,0.749998,0.997967,0.954715
0.984527,0.75013,0.997972,0.954747
0.984536,0.750148,0.997973,0.954762
0.984569,0.75007,0.997978,0.954761
0.98464,0.750169,0.997987,0.954799
0.984678,0.750401,0.997992,0.954827
0.984733,0.750476,0.998,0.95485
0.984752,0.750524,0.998003,0.954866
0.984761,0.750571,0.998005,0.95488
0.984787,0.750585,0.998009,0.954874
0.98483,0.750567,0.998014,0.954862
0.984841,0.750526,0.998015,0.954848
0.984892,0.750484,0.998022,0.954856
0.984966,0.750378,0.998033,0.954815
0.984981,0.750368,0.998034,0.954797
0.985001,0.750401,0.998038,0.954806
0.985014,0.750511,0.998039,0.954818
0.985026,0.750571,0.998041,0.954832
0.985053,0.75054,0.998045,0.954827
0.985084,0.750506,0.998049,0.954845
0.985109,0.750507,0.998053,0.954834
0.985152,0.750583,0.998059,0.954857
0.985177,0.750534,0.998063,0.954855
0.985204,0.750617,0.998066,0.954881
0.985261,0.75058,0.998073,0.954865
0.985282,0.750629,0.998076,0.954852
0.985293,0.750788,0.998078,0.954864
0.985375,0.750889,0.998091,0.954895
0.985385,0.750963,0.998092,0.954923
0.985412,0.751001,0.998096,0.95491
0.985438,0.751107,0.998099,0.954927
0.985467,0.751183,0.998104,0.954948
0.985515,0.750955,0.99811,0.954925
0.985524,0.750988,0.998111,0.95493
0.985556,0.751215,0.998115,0.954949
0.985577,0.751228,0.998118,0.954966
0.985612,0.751289,0.998123,0.954969
0.985622,0.751321,0.998124,0.954984
0.985652,0.751285,0.998128,0.954977
0.985706,0.751281,0.998136,0.954991
0.985718,0.751285,0.998137,0.954998
0.985745,0.751439,0.99814,0.955008
0.985757,0.75144,0.998142,0.955017
0.985771,0.751461,0.998144,0.955018
0.985803,0.751524,0.998148,0.955021
0.985816,0.751599,0.99815,0.955037
0.985886,0.751677,0.998159,0.955047
0.98592,0.751587,0.998163,0.955043
0.985942,0.751694,0.998168,0.955049
0.985979,0.751637,0.998173,0.955021
0.985993,0.751645,0.998175,0.955023
0.986017,0.751621,0.998178,0.955013
0.986089,0.751679,0.998187,0.955033
0.986112,0.751596,0.99819,0.955005
0.98615,0.751562,0.998196,0.955002
0.986182,0.751573,0.9982,0.955008
0.986229,0.751692,0.998207,0.95504
0.986284,0.751806,0.998215,0.955065
0.986321,0.751751,0.998219,0.955041
0.986341,0.751753,0.998222,0.955035
0.986392,0.751793,0.998228,0.955034
0.986416,0.751825,0.998231,0.955036
0.986426,0.751751,0.998233,0.955013
0.986456,0.751655,0.998237,0.954983
0.986485,0.751801,0.99824,0.954995
0.986489,0.7518,0.99824,0.954986
0.986515,0.751844,0.998244,0.955002
0.986528,0.751838,0.998247,0.955002
0.98655,0.751814,0.99825,0.954997
0.986569,0.751826,0.998252,0.954994
0.986589,0.751786,0.998256,0.954979
0.986616,0.75168,0.998258,0.954982
0.986685,0.751939,0.998267,0.95501
0.986715,0.751945,0.998271,0.955021
0.986757,0.752124,0.998278,0.955037
0.986825,0.75227,0.998287,0.955056
0.98689,0.75224,0.998295,0.955061
0.986899,0.752245,0.998297,0.955064
0.986943,0.752189,0.998302,0.955056
0.986998,0.7524,0.99831,0.95509
0.987023,0.752396,0.998313,0.955098
0.98703,0.752337,0.998314,0.955096
0.987038,0.752362,0.998315,0.9551
0.987051,0.752349,0.998317,0.955115
0.987067,0.75231,0.998319,0.955122
0.987083,0.752274,0.998321,0.955118
0.987082,0.752286,0.998321,0.955118
0.987126,0.75222,0.998327,0.955094
0.987138,0.752237,0.998329,0.955092
0.987158,0.752196,0.998332,0.955075
0.987164,0.75223,0.998333,0.955092
0.987245,0.752381,0.998345,0.955151
0.987269,0.752415,0.998348,0.955157
0.987312,0.752402,0.998354,0.955143
0.987342,0.75242,0.998358,0.955157
0.987391,0.752439,0.998365,0.955165
0.987423,0.752487,0.998369,0.955177
0.987431,0.752511,0.99837,0.955186
0.987473,0.752598,0.998375,0.955197
0.987479,0.752507,0.998377,0.955169
0.987485,0.752528,0.998377,0.955175
0.987497,0.752575,0.998379,0.955187
0.987521,0.752669,0.998382,0.955203
0.987537,0.75273,0.998384,0.955218
0.987544,0.752866,0.998385,0.955235
0.987591,0.752997,0.998392,0.955246
0.987602,0.753,0.998393,0.955244
0.987631,0.753023,0.998397,0.955243
0.987648,0.75288,0.9984,0.955236
0.987679,0.752871,0.998405,0.955242
0.987696,0.752859,0.998407,0.95523
0.98772,0.752918,0.99841,0.955235
0.987731,0.752952,0.998411,0.955246
0.987738,0.752955,0.998412,0.955244
0.987776,0.753014,0.998417,0.955238
0.987803,0.752984,0.99842,0.955242
0.987847,0.7531,0.998425,0.955258
0.987869,0.753069,0.998428,0.955244
0.987898,0.753078,0.998432,0.955253
0.987901,0.75308,0.998433,0.955252
0.987914,0.753087,0.998434,0.955253
0.98795,0.753148,0.99844,0.955256
0.987972,0.753101,0.998442,0.955256
0.988051,0.753111,0.998451,0.955257
0.988087,0.753114,0.998456,0.955253
0.988115,0.753122,0.998459,0.955247
0.988187,0.753317,0.998469,0.955271
0.988192,0.753282,0.99847,0.955261
0.988231,0.753464,0.998475,0.95529
0.988285,0.753588,0.998483,0.955316
0.988322,0.753585,0.998488,0.955314
0.988359,0.753661,0.998492,0.955335
0.988402,0.753768,0.998498,0.955355
0.988412,0.753776,0.9985,0.955351
0.988417,0.753818,0.998501,0.955348
0.988427,0.753755,0.998502,0.955334
0.988446,0.753801,0.998504,0.955349
0.988517,0.753849,0.998514,0.955364
0.988597,0.75394,0.998523,0.955361
0.988623,0.75388,0.998527,0.955348
0.988662,0.75384,0.998532,0.955341
0.988684,0.753812,0.998535,0.95533
0.988706,0.753885,0.998539,0.955353
0.988721,0.753997,0.998541,0.95538
0.988727,0.754055,0.998541,0.955378
0.988748,0.754109,0.998544,0.955376
0.988766,0.754119,0.998547,0.955373
0.988803,0.754065,0.998551,0.955374
0.98883,0.754027,0.998555,0.955374
0.988856,0.754096,0.998558,0.955372
0.988877,0.754128,0.998561,0.955385
0.988881,0.754137,0.998562,0.955398
0.988919,0.754087,0.998567,0.955403
0.988931,0.754134,0.998568,0.955403
0.988938,0.754096,0.99857,0.955401
0.988961,0.754087,0.998572,0.955404
0.988973,0.754002,0.998574,0.955398
0.988984,0.754075,0.998576,0.955412
0.98903,0.753852,0.998581,0.955369
0.989043,0.753984,0.998583,0.955382
0.989075,0.754046,0.998588,0.955399
0.989092,0.753998,0.99859,0.955374
0.98913,0.753885,0.998595,0.955352
0.989145,0.753975,0.998597,0.955365
0.98919,0.754046,0.998603,0.955399
0.989204,0.754032,0.998604,0.9554
0.98922,0.754041,0.998606,0.9554
0.989224,0.754056,0.998607,0.955409
0.98924,0.75415,0.998609,0.955416
0.989256,0.754346,0.998611,0.955432
0.989278,0.75429,0.998614,0.955411
0.989315,0.754373,0.998618,0.955414
0.989332,0.754398,0.998621,0.955412
0.989343,0.754366,0.998622,0.955417
0.989362,0.754418,0.998625,0.955418
0.989388,0.754416,0.998628,0.955413
0.989403,0.754457,0.998629,0.955404
0.989444,0.754419,0.998635,0.95541
0.989458,0.754441,0.998637,0.955419
0.989473,0.754467,0.998638,0.955419
0.989485,0.75449,0.998641,0.955431
0.989502,0.75452,0.998643,0.955449
0.989525,0.754586,0.998646,0.955461
0.989549,0.754659,0.998649,0.955474
0.989556,0.754734,0.99865,0.955487
0.989616,0.754705,0.998658,0.955492
0.989617,0.754687,0.998658,0.955486
0.989647,0.754743,0.998662,0.955496
0.9897,0.75483,0.998669,0.955511
0.989743,0.754928,0.998675,0.955526
0.989773,0.755014,0.998679,0.955524
0.989799,0.755124,0.998682,0.955532
0.989848,0.755334,0.998687,0.95556
0.989907,0.755369,0.998695,0.95559
0.989923,0.755401,0.998697,0.955578
0.989932,0.755396,0.998698,0.955584
0.98994,0.755447,0.998699,0.955591
0.989963,0.755477,0.998702,0.955619
0.989994,0.755449,0.998706,0.955635
0.990019,0.755521,0.99871,0.955638
0.990045,0.755527,0.998713,0.955639
0.990063,0.755594,0.998716,0.955662
0.990068,0.755691,0.998716,0.955671
0.990074,0.755691,0.998717,0.955671
0.990106,0.755702,0.998721,0.955659
0.990116,0.755723,0.998723,0.955658
0.990178,0.755614,0.998731,0.955646
0.990208,0.755746,0.998735,0.95568
0.990247,0.755762,0.99874,0.955678
0.990257,0.755743,0.998741,0.955679
0.990297,0.755803,0.998747,0.955688
0.990326,0.755792,0.998751,0.955692
0.990337,0.755824,0.998752,0.955696
0.990395,0.75597,0.99876,0.955707
0.990403,0.755934,0.998761,0.955706
0.990413,0.755949,0.998762,0.955701
0.990437,0.756008,0.998765,0.955709
0.990444,0.755975,0.998766,0.955706
0.990459,0.755919,0.998769,0.955681
0.990499,0.755936,0.998774,0.955694
0.990526,0.755957,0.998778,0.955681
0.99056,0.755961,0.998783,0.955688
0.990569,0.756014,0.998784,0.955682
0.990583,0.75608,0.998786,0.955695
0.990591,0.756022,0.998787,0.955691
0.990628,0.756083,0.998792,0.955695
0.990637,0.75605,0.998793,0.955684
0.99067,0.756035,0.998798,0.955686
0.990687,0.756172,0.9988,0.955709
0.990689,0.756178,0.998801,0.955708
0.990702,0.756182,0.998803,0.955721
0.990728,0.756325,0.998806,0.955741
0.990778,0.756179,0.998814,0.955721
0.990817,0.756205,0.998819,0.955732
0.990881,0.756342,0.998827,0.955769
0.990912,0.756375,0.998831,0.955777
0.990935,0.756326,0.998834,0.955774
0.990971,0.756329,0.998838,0.955776
0.990992,0.756414,0.998841,0.955775
0.991001,0.756482,0.998842,0.955787
0.991014,0.756542,0.998844,0.955791
0.99103,0.756662,0.998846,0.955811
0.991047,0.756722,0.998848,0.955816
0.991057,0.756732,0.998849,0.955823
0.991072,0.756717,0.998851,0.955822
0.991107,0.756712,0.998856,0.955812
0.991123,0.756788,0.998858,0.955826
0.991134,0.756715,0.998859,0.955804
0.991141,0.756728,0.99886,0.955809
0.991176,0.756778,0.998865,0.955817
0.991214,0.756877,0.99887,0.955849
0.991223,0.756837,0.998871,0.955874
0.991232,0.756833,0.998872,0.955868
0.991281,0.756984,0.998879,0.955885
0.991301,0.757248,0.998881,0.955921
