train-AUCPR,val-AUCPR,train-AUROC,val-AUROC
0.751773,0.61475,0.92706,0.879944
0.752381,0.614924,0.927455,0.88008
0.75323,0.614776,0.927777,0.88031
0.753526,0.615641,0.92807,0.880755
0.754436,0.615392,0.928591,0.881159
0.755469,0.615973,0.92891,0.8813
0.756881,0.617184,0.929419,0.881775
0.757566,0.617164,0.929783,0.881829
0.758432,0.618018,0.930072,0.882383
0.759985,0.61885,0.930519,0.882501
0.760884,0.619504,0.930839,0.882733
0.761931,0.61967,0.931179,0.882958
0.762717,0.620103,0.931462,0.883147
0.764321,0.621306,0.932025,0.883613
0.76492,0.622291,0.932355,0.88399
0.765804,0.62206,0.932662,0.884219
0.766322,0.623351,0.932912,0.88447
0.767001,0.624102,0.93313,0.884696
0.768145,0.624246,0.933629,0.884956
0.769014,0.625014,0.933909,0.885365
0.769627,0.625266,0.934177,0.88551
0.770806,0.625282,0.934632,0.885855
0.771789,0.62501,0.934995,0.885909
0.77247,0.624382,0.935292,0.88603
0.773965,0.625264,0.935821,0.886476
0.77493,0.626049,0.936105,0.886703
0.775728,0.626155,0.936362,0.886922
0.776522,0.627179,0.936616,0.887239
0.777597,0.627773,0.937058,0.887633
0.778614,0.628351,0.937328,0.887669
0.779638,0.629282,0.93764,0.888027
0.780834,0.629512,0.938002,0.888245
0.781484,0.629876,0.938305,0.888451
0.782456,0.630292,0.938634,0.888574
0.783348,0.630154,0.938917,0.888757
0.784083,0.631674,0.939094,0.889102
0.78555,0.631514,0.93945,0.889262
0.786541,0.631803,0.939844,0.889363
0.78749,0.633104,0.940172,0.889562
0.788629,0.633653,0.940561,0.889794
0.78961,0.634323,0.940908,0.89015
0.790778,0.634228,0.941336,0.890296
0.79177,0.634584,0.941683,0.890433
0.792499,0.635519,0.941911,0.890705
0.793404,0.63619,0.942211,0.891049
0.794141,0.636979,0.942522,0.891257
0.795032,0.638095,0.942809,0.891571
0.795902,0.638849,0.943015,0.891751
0.796715,0.639171,0.943273,0.891827
0.79726,0.639307,0.94347,0.891891
0.798308,0.639538,0.943798,0.891957
0.799091,0.639883,0.944097,0.892097
0.799968,0.641179,0.944374,0.892299
0.800721,0.641066,0.94462,0.892486
0.801572,0.640996,0.944892,0.892727
0.802267,0.641882,0.94515,0.89305
0.803012,0.642789,0.945422,0.89328
0.803808,0.643677,0.945649,0.893458
0.804955,0.644052,0.946161,0.893736
0.806214,0.644841,0.94661,0.89418
0.807214,0.645373,0.946972,0.894379
0.808534,0.645743,0.947416,0.894614
0.809223,0.646136,0.947713,0.894864
0.810208,0.646548,0.94799,0.895171
0.810674,0.647361,0.948164,0.895372
0.811076,0.648655,0.948324,0.895594
0.811586,0.648671,0.94859,0.895744
0.812486,0.649591,0.948842,0.895917
0.813532,0.650066,0.949147,0.896131
0.814419,0.650391,0.949336,0.896241
0.814928,0.650466,0.949532,0.896334
0.815759,0.651033,0.949759,0.89655
0.816429,0.651409,0.950009,0.896713
0.816994,0.65184,0.950248,0.896897
0.81778,0.652182,0.950518,0.897021
0.818348,0.65293,0.950663,0.89715
0.819021,0.653487,0.950908,0.897265
0.819532,0.654077,0.95109,0.897555
0.820584,0.65523,0.951433,0.89794
0.821169,0.655512,0.951714,0.898072
0.82212,0.656116,0.952078,0.89837
0.822748,0.656474,0.952289,0.89848
0.823624,0.656833,0.952529,0.898656
0.824635,0.657031,0.952861,0.898829
0.825141,0.657367,0.95308,0.899025
0.825835,0.657893,0.953314,0.899232
0.826434,0.657923,0.953507,0.89927
0.827079,0.658672,0.953728,0.899417
0.827635,0.658965,0.954,0.899603
0.828338,0.659889,0.954181,0.899859
0.82903,0.659602,0.954406,0.899961
0.829884,0.65963,0.954673,0.900127
0.830882,0.659961,0.95493,0.90031
0.8312,0.660671,0.955083,0.900505
0.831597,0.661135,0.955225,0.90066
0.832528,0.661335,0.955515,0.90079
0.833361,0.662444,0.955804,0.901086
0.833854,0.662788,0.955959,0.901254
0.834681,0.663307,0.956206,0.901468
0.835649,0.66328,0.956531,0.901566
0.836287,0.663612,0.956734,0.901735
0.836822,0.664649,0.956908,0.90191
0.837426,0.664957,0.957119,0.902074
0.838027,0.665619,0.957315,0.902247
0.838426,0.665929,0.957425,0.9023
0.839006,0.666614,0.957637,0.902316
0.840007,0.667611,0.957973,0.902611
0.840824,0.667629,0.958229,0.902631
0.841503,0.668379,0.958456,0.902896
0.842179,0.668352,0.958687,0.903058
0.842634,0.668786,0.958877,0.903187
0.843093,0.668903,0.959028,0.903299
0.843536,0.669704,0.959145,0.903391
0.844118,0.670008,0.959307,0.903476
0.844761,0.670403,0.959509,0.90359
0.845187,0.670766,0.959707,0.903747
0.845908,0.670763,0.959932,0.90382
0.846253,0.670438,0.960045,0.903852
0.846756,0.670635,0.960203,0.903982
0.84761,0.671565,0.960469,0.904382
0.84834,0.671937,0.96064,0.904456
0.848903,0.672294,0.960819,0.9045
0.849645,0.672262,0.960999,0.904543
0.850009,0.672883,0.961138,0.904712
0.850758,0.673139,0.961412,0.9048
0.851486,0.673608,0.961658,0.904922
0.852108,0.67389,0.961868,0.905109
0.852602,0.674251,0.962011,0.905259
0.85324,0.674804,0.962174,0.90549
0.85381,0.675409,0.962305,0.905644
0.854397,0.675529,0.962482,0.905791
0.855019,0.676216,0.9627,0.905887
0.855817,0.676636,0.96293,0.906057
0.856474,0.67707,0.963091,0.906208
0.857043,0.677421,0.963286,0.906421
0.85764,0.677822,0.963439,0.906552
0.858407,0.677944,0.96369,0.906711
0.858978,0.678059,0.96386,0.906769
0.859379,0.678183,0.963935,0.906868
0.859933,0.678837,0.964112,0.907065
0.860401,0.678975,0.964239,0.907202
0.860847,0.679136,0.964353,0.907271
0.861348,0.678798,0.964507,0.907285
0.861831,0.679176,0.96467,0.907415
0.862259,0.680247,0.964794,0.907644
0.862602,0.68093,0.964887,0.907785
0.863025,0.681249,0.965017,0.907995
0.863299,0.681337,0.965108,0.908095
0.864005,0.681784,0.965295,0.908279
0.864281,0.682328,0.965386,0.908417
0.864657,0.682209,0.965488,0.908526
0.865187,0.682515,0.965676,0.908636
0.865901,0.683221,0.965878,0.908743
0.866351,0.683686,0.966007,0.908901
0.866866,0.683914,0.966186,0.909082
0.867426,0.684167,0.96639,0.90922
0.867807,0.68468,0.9665,0.909378
0.86829,0.684912,0.966652,0.909563
0.868838,0.685258,0.96681,0.909727
0.869225,0.685656,0.966922,0.909862
0.86957,0.685833,0.967031,0.90993
0.870065,0.686132,0.967198,0.910038
0.870452,0.686618,0.967318,0.910082
0.870793,0.686859,0.967419,0.910143
0.871342,0.687071,0.96757,0.910186
0.871966,0.687124,0.967744,0.91027
0.872804,0.687038,0.967957,0.910321
0.873151,0.686997,0.968064,0.910321
0.873797,0.687807,0.968262,0.910605
0.87418,0.688164,0.968394,0.910725
0.874571,0.68872,0.968546,0.910836
0.874907,0.689039,0.968665,0.910956
0.875201,0.689122,0.968764,0.910936
0.87551,0.68936,0.968879,0.911019
0.876175,0.689121,0.969078,0.911064
0.876562,0.689778,0.9692,0.911267
0.87697,0.689889,0.969343,0.91141
0.877496,0.689842,0.96949,0.911328
0.877779,0.690046,0.969568,0.911391
0.878172,0.69077,0.969684,0.911581
0.878578,0.691401,0.969792,0.91171
0.878905,0.691747,0.969915,0.911793
0.879316,0.691794,0.970035,0.911755
0.879869,0.692442,0.970192,0.911853
0.880441,0.692757,0.970356,0.911945
0.880896,0.692995,0.970475,0.912037
0.881127,0.693021,0.970554,0.912123
0.881459,0.692691,0.970646,0.912243
0.881754,0.692782,0.970756,0.912302
0.88222,0.692669,0.970897,0.912339
0.882593,0.693054,0.971005,0.912429
0.88284,0.693061,0.971079,0.912463
0.883214,0.693456,0.971185,0.912526
0.883663,0.693415,0.971316,0.912537
0.884169,0.693561,0.971454,0.912642
0.884517,0.693564,0.971549,0.91267
0.884896,0.693478,0.971655,0.912713
0.885264,0.694213,0.971766,0.912935
0.885683,0.694103,0.971896,0.912997
0.885997,0.694228,0.971984,0.913041
0.886418,0.694599,0.97209,0.913197
0.88666,0.69462,0.972145,0.913285
0.886967,0.695121,0.972221,0.913447
0.887229,0.695307,0.97231,0.913497
0.887611,0.695394,0.972422,0.91354
0.888023,0.695428,0.972529,0.913648
0.888205,0.695478,0.972578,0.913681
0.888517,0.695445,0.972667,0.913674
0.888902,0.69516,0.97277,0.913677
0.889083,0.694905,0.972833,0.913629
0.889293,0.695269,0.972888,0.913696
0.889421,0.695362,0.972936,0.913748
0.88984,0.695822,0.973039,0.913849
0.889863,0.695934,0.97306,0.913901
0.890172,0.696023,0.973147,0.913995
0.890619,0.696111,0.973243,0.914062
0.890849,0.695984,0.973308,0.914091
0.891212,0.696208,0.973422,0.914217
0.891395,0.696498,0.973471,0.914301
0.891661,0.696889,0.973542,0.914438
0.892149,0.697408,0.973677,0.914553
0.892462,0.697482,0.973778,0.914624
0.892976,0.698235,0.973917,0.914782
0.893383,0.69869,0.974014,0.914959
0.893429,0.698623,0.97404,0.91495
0.893784,0.699562,0.974146,0.915198
0.893981,0.699708,0.9742,0.915251
0.894652,0.699843,0.974357,0.915325
0.895269,0.700603,0.974513,0.915494
0.895677,0.701087,0.974644,0.915657
0.89608,0.701314,0.974756,0.915722
0.896462,0.701349,0.974861,0.915742
0.896902,0.701626,0.974962,0.915831
0.897332,0.701905,0.975089,0.915966
0.897559,0.701926,0.975155,0.915959
0.897752,0.702108,0.975209,0.916054
0.898177,0.702505,0.975337,0.916185
0.898618,0.702659,0.975444,0.916257
0.898912,0.702656,0.975529,0.916294
0.899308,0.702555,0.975612,0.916361
0.899407,0.702631,0.975647,0.916366
0.899733,0.702821,0.975745,0.91642
0.899866,0.703177,0.975777,0.916485
0.900327,0.703476,0.975889,0.916612
0.900738,0.703513,0.976024,0.916678
0.901063,0.703997,0.976108,0.916838
0.901258,0.704169,0.976163,0.916927
0.90164,0.704275,0.976251,0.917015
0.902069,0.704403,0.976359,0.917098
0.902173,0.704555,0.976402,0.917096
0.902478,0.704745,0.97648,0.917119
0.902701,0.704908,0.97657,0.91716
0.902972,0.704884,0.976647,0.917163
0.903242,0.704852,0.976736,0.917189
0.90349,0.705069,0.9768,0.917248
0.903776,0.705061,0.976872,0.917329
0.903943,0.705058,0.976926,0.917348
0.904021,0.705066,0.976948,0.91736
0.904094,0.705078,0.976981,0.917419
0.904276,0.70537,0.977024,0.917436
0.90455,0.705457,0.977096,0.917425
0.904755,0.705517,0.977146,0.917449
0.905149,0.705535,0.977255,0.917502
0.905297,0.705823,0.977306,0.917634
0.905703,0.706208,0.97741,0.917755
0.905919,0.706126,0.977467,0.917791
0.906409,0.706123,0.977617,0.917866
0.906661,0.706588,0.977693,0.918003
0.90694,0.706732,0.977767,0.918081
0.907264,0.70691,0.977854,0.918148
0.907649,0.706989,0.97796,0.918242
0.907863,0.707485,0.978006,0.918334
0.908132,0.707601,0.978077,0.918361
0.908399,0.70749,0.97816,0.918364
0.908468,0.707501,0.978185,0.918401
0.908865,0.707423,0.978287,0.918422
0.909247,0.707718,0.978386,0.918558
0.909431,0.708365,0.978435,0.91867
0.909666,0.708677,0.978495,0.918756
0.909866,0.708804,0.978544,0.918773
0.909995,0.708881,0.978591,0.918834
0.91027,0.70887,0.978638,0.918835
0.910533,0.709088,0.978716,0.918989
0.910812,0.709154,0.978792,0.919098
0.911016,0.709317,0.978842,0.919167
0.911312,0.708993,0.978923,0.919142
0.911562,0.709157,0.979006,0.919184
0.911672,0.709041,0.979031,0.919172
0.912017,0.709158,0.979121,0.919207
0.912318,0.709605,0.979201,0.919299
0.912477,0.709612,0.979258,0.919305
0.91285,0.709822,0.979345,0.919387
0.913052,0.710046,0.979408,0.919447
0.913404,0.709787,0.979506,0.919454
0.913563,0.709871,0.97956,0.919466
0.913717,0.709885,0.979597,0.919476
0.913927,0.710142,0.979675,0.919595
0.914268,0.710251,0.979773,0.919668
0.914522,0.710161,0.979845,0.919687
0.914874,0.710187,0.97993,0.919703
0.915213,0.710588,0.980021,0.919745
0.915566,0.710699,0.980113,0.919797
0.915839,0.710748,0.980181,0.919832
0.91601,0.710994,0.980226,0.919903
0.916044,0.711337,0.980242,0.919972
0.916241,0.711329,0.980306,0.919988
0.916582,0.711666,0.98038,0.920067
0.916911,0.711743,0.980454,0.920121
0.917228,0.712012,0.980523,0.920165
0.917527,0.712232,0.980597,0.920258
0.917832,0.712273,0.980671,0.92024
0.918119,0.712335,0.98074,0.920298
0.918323,0.71232,0.980785,0.920359
0.918585,0.712656,0.980849,0.920393
0.9187,0.712744,0.980877,0.920462
0.918926,0.712847,0.98094,0.920445
0.918967,0.71314,0.980954,0.920509
0.919172,0.713461,0.981016,0.92061
0.919562,0.713718,0.981118,0.92066
0.919678,0.713755,0.981148,0.920653
0.919976,0.713784,0.981222,0.920634
0.920276,0.714299,0.981283,0.920637
0.920429,0.714405,0.981328,0.920692
0.920628,0.714392,0.981384,0.920667
0.920985,0.714601,0.981465,0.920691
0.921246,0.714799,0.981541,0.920788
0.92156,0.71486,0.981624,0.920852
0.921855,0.714917,0.981702,0.920886
0.922127,0.715165,0.981759,0.920957
0.922364,0.715053,0.981817,0.920928
0.922624,0.715279,0.981872,0.920998
0.922953,0.71541,0.981946,0.921055
0.923148,0.715569,0.981996,0.921102
0.923233,0.715615,0.982013,0.921106
0.923457,0.715375,0.982077,0.921087
0.92361,0.715293,0.982126,0.921063
0.923908,0.715438,0.982217,0.921122
0.924218,0.715396,0.982296,0.921134
0.92434,0.715627,0.982337,0.921188
0.924563,0.71574,0.982399,0.921203
0.924804,0.715562,0.982448,0.921178
0.92506,0.715667,0.982518,0.9212
0.925326,0.715602,0.982591,0.921245
0.925503,0.715787,0.982635,0.92129
0.925562,0.716011,0.982652,0.921273
0.925635,0.716086,0.982674,0.921268
0.925772,0.716294,0.982712,0.921304
0.926066,0.716505,0.98278,0.921334
0.92622,0.71668,0.982819,0.921452
0.926446,0.716884,0.982877,0.921461
0.926637,0.716895,0.982925,0.921525
0.926879,0.717147,0.982987,0.921609
0.927053,0.717212,0.983031,0.921638
0.927178,0.717187,0.983072,0.921642
0.927504,0.717565,0.983163,0.921752
0.927634,0.717604,0.983194,0.921759
0.927747,0.717558,0.983219,0.921793
0.927966,0.717786,0.983279,0.921877
0.928163,0.718106,0.983335,0.921936
0.928474,0.718766,0.983406,0.922046
0.928698,0.718927,0.983465,0.922116
0.928788,0.718928,0.983494,0.922121
0.92908,0.719189,0.98357,0.922182
0.929341,0.719106,0.983651,0.922173
0.929493,0.719331,0.983694,0.922214
0.929761,0.719431,0.983763,0.92224
0.92995,0.719375,0.983819,0.92225
0.930058,0.719381,0.983848,0.922242
0.930119,0.719694,0.983869,0.922343
0.930232,0.719765,0.983895,0.922313
0.930361,0.719705,0.983936,0.922297
0.930672,0.719906,0.983999,0.922349
0.930704,0.719806,0.984012,0.922396
0.930935,0.719874,0.984075,0.922437
0.931169,0.719912,0.984123,0.922455
0.931355,0.719845,0.984175,0.922413
0.931426,0.719938,0.984209,0.922437
0.931598,0.72015,0.984248,0.922512
0.931622,0.720128,0.984259,0.922527
0.931737,0.720091,0.984281,0.922523
0.932025,0.720189,0.984359,0.922695
0.932213,0.72029,0.984408,0.922744
0.932312,0.720556,0.984427,0.922759
0.932433,0.720645,0.984454,0.92277
0.932664,0.720803,0.984529,0.922823
0.932838,0.72107,0.98457,0.922902
0.933045,0.721378,0.984622,0.923006
0.933206,0.721343,0.984661,0.922983
0.933284,0.721465,0.984676,0.922982
0.933434,0.721663,0.984709,0.923027
0.933617,0.721857,0.984753,0.923098
0.933636,0.721914,0.984768,0.923101
0.933794,0.721815,0.984805,0.923089
0.933854,0.722,0.984819,0.923146
0.934028,0.722191,0.984865,0.923183
0.934141,0.722262,0.984895,0.923217
0.934445,0.722409,0.984971,0.923282
0.934819,0.722637,0.985066,0.923406
0.934957,0.72243,0.985099,0.923388
0.935067,0.722536,0.985122,0.923411
0.935217,0.722767,0.985165,0.923455
0.93543,0.723067,0.985218,0.923517
0.93553,0.72328,0.985246,0.923564
0.935695,0.723289,0.985285,0.923587
0.935921,0.723369,0.985352,0.923674
0.936127,0.72383,0.985406,0.923797
0.936284,0.723886,0.985447,0.923818
0.936487,0.724405,0.985489,0.923926
0.936566,0.724429,0.985511,0.92393
0.936749,0.72465,0.985559,0.923936
0.936984,0.725028,0.985616,0.92403
0.937166,0.725244,0.98566,0.924031
0.937321,0.725295,0.985694,0.924031
0.937489,0.725286,0.985733,0.92402
0.937564,0.725346,0.985751,0.924078
0.937766,0.725481,0.9858,0.924103
0.937946,0.725663,0.985851,0.924184
0.938043,0.725788,0.985877,0.924212
0.938222,0.725647,0.985927,0.924219
0.938271,0.725738,0.985944,0.92427
0.938484,0.725609,0.986004,0.924231
0.938557,0.725703,0.986022,0.92426
0.938657,0.725551,0.986051,0.924238
0.938741,0.725763,0.986071,0.924293
0.938756,0.725725,0.986077,0.924301
0.938822,0.725773,0.986097,0.924292
0.938868,0.725687,0.986112,0.924309
0.93896,0.725786,0.986137,0.924331
0.939188,0.725978,0.986184,0.924374
0.939268,0.726045,0.986209,0.924364
0.939399,0.725999,0.986239,0.924373
0.939619,0.726237,0.986304,0.92442
0.939749,0.726416,0.986336,0.924462
0.939878,0.726532,0.986366,0.924503
0.940097,0.726549,0.986421,0.924562
0.940225,0.726582,0.986453,0.924575
0.940241,0.726626,0.986459,0.924554
0.94049,0.726767,0.986522,0.924555
0.940582,0.726941,0.986544,0.924573
0.940769,0.727154,0.98659,0.924563
0.940846,0.727174,0.986612,0.92458
0.941137,0.727583,0.986687,0.924666
0.941342,0.727651,0.986749,0.924705
0.941463,0.727965,0.986772,0.924737
0.941712,0.728262,0.986835,0.924861
0.941795,0.728455,0.986855,0.924869
0.942012,0.728664,0.986907,0.924906
0.942174,0.728755,0.986936,0.924932
0.942276,0.728937,0.986964,0.924977
0.942337,0.72921,0.986979,0.925021
0.942572,0.729123,0.987044,0.925064
0.942786,0.729277,0.987098,0.925122
0.942997,0.729291,0.987154,0.92517
0.943187,0.729229,0.987199,0.925168
0.943407,0.729347,0.98725,0.925199
0.943632,0.729459,0.987306,0.925205
0.943789,0.729333,0.987347,0.925213
0.943919,0.729347,0.987378,0.925216
0.943975,0.72947,0.987396,0.925243
0.944193,0.729482,0.987451,0.925283
0.944411,0.7294,0.987501,0.925281
0.94458,0.729177,0.987535,0.925298
0.944682,0.729294,0.987561,0.925357
0.944816,0.72912,0.98759,0.925331
0.944909,0.729291,0.987612,0.925349
0.944978,0.729364,0.987626,0.925362
0.945122,0.729431,0.987666,0.925364
0.945211,0.7294,0.987691,0.925368
0.945363,0.729454,0.987724,0.925377
0.945511,0.72957,0.987765,0.92539
0.945608,0.729756,0.987791,0.925484
0.94585,0.72989,0.987855,0.925484
0.945968,0.729865,0.987883,0.925506
0.946126,0.730001,0.98792,0.925548
0.946305,0.73027,0.987955,0.925595
0.946353,0.730396,0.987967,0.925611
0.946473,0.730499,0.988001,0.925659
0.946738,0.730678,0.988066,0.925715
0.946833,0.730625,0.988089,0.925714
0.946914,0.730679,0.988112,0.92573
0.947008,0.730857,0.988132,0.925814
0.947167,0.730705,0.98817,0.925793
0.947247,0.730948,0.988195,0.925835
0.947361,0.730973,0.988219,0.925856
0.947588,0.731367,0.988267,0.925939
0.947881,0.731268,0.988336,0.925962
0.947953,0.731139,0.988351,0.925952
0.94812,0.731267,0.988394,0.92601
0.948169,0.731302,0.988407,0.925988
0.948267,0.731313,0.988426,0.925971
0.948285,0.731276,0.98843,0.925967
0.948386,0.731399,0.988454,0.925968
0.948424,0.731521,0.988463,0.926004
0.948564,0.731383,0.988502,0.92601
0.948713,0.731559,0.988541,0.926059
0.94893,0.731618,0.988592,0.926053
0.949055,0.731656,0.988623,0.926064
0.94914,0.731693,0.988645,0.926072
0.949274,0.731843,0.988677,0.926118
0.94935,0.731795,0.988691,0.926125
0.949453,0.731795,0.988716,0.926147
0.94956,0.731848,0.988746,0.926186
0.949663,0.73211,0.988775,0.926255
0.94981,0.731956,0.988805,0.926158
0.950033,0.731937,0.988843,0.92616
0.950139,0.732185,0.988867,0.926219
0.950261,0.732175,0.988897,0.926219
0.950457,0.732482,0.988941,0.926312
0.950539,0.732574,0.988962,0.926363
0.950807,0.732735,0.98903,0.926428
0.950894,0.732668,0.989053,0.926379
0.951018,0.732898,0.989083,0.926404
0.951156,0.733025,0.989114,0.926412
0.951223,0.733231,0.989131,0.926488
0.95133,0.733244,0.989152,0.9265
0.951373,0.733385,0.989163,0.926566
0.951608,0.733694,0.989218,0.926611
0.951725,0.733443,0.989253,0.92656
0.951906,0.733634,0.989293,0.926603
0.951978,0.733718,0.989308,0.926617
0.952147,0.733856,0.989342,0.926637
0.952208,0.733905,0.989353,0.926657
0.952404,0.73411,0.989392,0.926707
0.952537,0.733976,0.989426,0.926711
0.952583,0.734011,0.98944,0.926739
0.952686,0.734008,0.989461,0.926731
0.952714,0.733969,0.989466,0.926731
0.95279,0.734116,0.98948,0.926751
0.95287,0.73423,0.989502,0.926766
0.952989,0.734352,0.989529,0.926817
0.953092,0.734445,0.989552,0.926863
0.953201,0.734214,0.989576,0.92679
0.953394,0.734311,0.989625,0.926847
0.953555,0.734536,0.989662,0.926921
0.953629,0.734592,0.989682,0.926909
0.953756,0.734671,0.989712,0.926947
0.953837,0.734862,0.98973,0.926986
0.953838,0.734931,0.989733,0.927026
0.954016,0.73539,0.989777,0.927058
0.954145,0.735382,0.989807,0.927066
0.954218,0.735443,0.989824,0.927087
0.9543,0.735522,0.989845,0.927133
0.954396,0.735769,0.989868,0.927178
0.954422,0.735943,0.989876,0.927213
0.95459,0.735918,0.989917,0.927205
0.954714,0.735755,0.989945,0.927126
0.954766,0.735928,0.989957,0.927177
0.954798,0.736054,0.989964,0.927189
0.954967,0.736117,0.990005,0.927223
0.955059,0.736233,0.990026,0.927256
0.955182,0.736139,0.990057,0.927227
0.955384,0.736323,0.990102,0.927242
0.955574,0.736404,0.990148,0.927326
0.955758,0.736176,0.990192,0.927244
0.955897,0.736388,0.990224,0.927328
0.956078,0.736336,0.990262,0.927364
0.956199,0.736678,0.990291,0.927442
0.956319,0.736618,0.990316,0.927419
0.956412,0.736761,0.990337,0.927429
0.956488,0.736745,0.990357,0.927407
0.956602,0.736835,0.990392,0.927479
0.95678,0.737035,0.990437,0.927585
0.956942,0.737275,0.990477,0.927636
0.957083,0.737148,0.990511,0.927614
0.957157,0.737217,0.990527,0.927634
0.957194,0.737274,0.990537,0.927651
0.957262,0.737231,0.990557,0.927688
0.957353,0.737315,0.990577,0.927734
0.957542,0.737188,0.990618,0.927755
0.957742,0.737342,0.990662,0.927764
0.957888,0.737393,0.990693,0.927765
0.957981,0.737531,0.990715,0.927795
0.958122,0.737593,0.990749,0.927779
0.958149,0.737635,0.990755,0.927792
0.958218,0.737764,0.990774,0.927812
0.958322,0.737855,0.990794,0.927849
0.958341,0.737868,0.990798,0.927864
0.95845,0.738035,0.990825,0.927899
0.958554,0.738088,0.990849,0.927908
0.958651,0.738094,0.99087,0.927932
0.958688,0.738196,0.99088,0.927934
0.958793,0.73818,0.990903,0.92795
0.958857,0.738252,0.990922,0.927963
0.959001,0.738292,0.990957,0.928029
0.959046,0.738188,0.990969,0.928002
0.959179,0.738214,0.991002,0.92802
0.959387,0.738427,0.99106,0.928063
0.959467,0.738538,0.991076,0.928064
0.959575,0.738685,0.9911,0.928083
0.959643,0.738836,0.991115,0.928127
0.959718,0.738849,0.99113,0.928104
0.959824,0.739036,0.991154,0.928158
0.959885,0.739005,0.99117,0.928166
0.960053,0.73914,0.991206,0.928218
0.960121,0.739018,0.991223,0.928209
0.960237,0.739173,0.991255,0.928267
0.960292,0.73921,0.991265,0.928274
0.96041,0.739054,0.991295,0.928215
0.960532,0.739023,0.991324,0.928227
0.960675,0.739205,0.991357,0.92827
0.960723,0.739291,0.991372,0.928313
0.960875,0.739375,0.99141,0.928328
0.961003,0.739508,0.991441,0.928385
0.961103,0.739812,0.991462,0.928411
0.961156,0.739883,0.991475,0.92841
0.96123,0.739942,0.991491,0.928438
0.961318,0.740014,0.991514,0.928482
0.961393,0.739871,0.991528,0.928483
0.961504,0.740085,0.991549,0.928495
0.961571,0.740394,0.99157,0.92858
0.961584,0.740416,0.991574,0.928576
0.961659,0.740425,0.991593,0.928597
0.961709,0.74068,0.991604,0.928617
0.961772,0.74036,0.991619,0.928586
0.961805,0.740366,0.991627,0.928595
0.961937,0.740615,0.991657,0.928653
