train-AUCPR,val-AUCPR,train-AUROC,val-AUROC
0.735308,0.594412,0.941861,0.904658
0.735914,0.594311,0.942152,0.904727
0.737104,0.594854,0.942475,0.904911
0.73908,0.595982,0.943017,0.905404
0.741047,0.597323,0.943538,0.90567
0.742136,0.597937,0.943842,0.905924
0.742912,0.598995,0.944096,0.906077
0.744568,0.599832,0.944506,0.906474
0.745925,0.599952,0.944881,0.906771
0.7468,0.60028,0.945177,0.906897
0.748013,0.60156,0.945547,0.907219
0.749152,0.601754,0.94597,0.907415
0.749563,0.602185,0.946221,0.907504
0.750629,0.603317,0.946538,0.907723
0.752016,0.603478,0.946976,0.907855
0.753771,0.604105,0.947278,0.908126
0.754699,0.605149,0.947645,0.908637
0.755464,0.605455,0.947823,0.908718
0.756609,0.606863,0.94821,0.908951
0.757743,0.607227,0.948487,0.909125
0.759415,0.608275,0.948897,0.909525
0.760367,0.608779,0.949133,0.909645
0.761452,0.608676,0.949385,0.909886
0.76233,0.609569,0.949733,0.910277
0.762973,0.60999,0.949965,0.91046
0.764155,0.61092,0.950319,0.910782
0.765718,0.610666,0.950693,0.911053
0.766647,0.61048,0.950911,0.91128
0.767365,0.611471,0.951028,0.911395
0.768262,0.611153,0.951319,0.911471
0.769305,0.612175,0.951648,0.911868
0.769721,0.612403,0.951831,0.912057
0.770369,0.612922,0.952011,0.912228
0.771303,0.614366,0.952276,0.912585
0.77206,0.614795,0.952516,0.912838
0.773177,0.615614,0.952726,0.91304
0.774396,0.616457,0.952973,0.913156
0.775302,0.617043,0.953127,0.913246
0.776179,0.616931,0.953314,0.913337
0.777344,0.617001,0.953573,0.913523
0.778056,0.617825,0.95377,0.913713
0.779258,0.619076,0.954013,0.91404
0.780226,0.620181,0.954225,0.914288
0.780768,0.620604,0.954377,0.91442
0.78139,0.620433,0.954562,0.914444
0.782182,0.621004,0.954796,0.91458
0.783065,0.62072,0.95504,0.914695
0.784079,0.62073,0.955294,0.914742
0.784634,0.620876,0.955532,0.914879
0.785593,0.621541,0.955808,0.915038
0.786816,0.623008,0.956074,0.915311
0.787623,0.623809,0.956338,0.915512
0.788319,0.624252,0.956493,0.915674
0.789252,0.625023,0.956724,0.915901
0.790118,0.625536,0.956922,0.916016
0.790678,0.626137,0.957086,0.916268
0.791404,0.626703,0.957245,0.916511
0.791978,0.627286,0.95745,0.916651
0.792789,0.627951,0.957713,0.916888
0.793977,0.628654,0.957971,0.917086
0.79508,0.629263,0.958229,0.917379
0.795935,0.630063,0.958421,0.917543
0.796653,0.630447,0.958573,0.91771
0.797854,0.631318,0.958819,0.917915
0.798372,0.631874,0.958993,0.918028
0.799292,0.63187,0.959248,0.918129
0.799782,0.632888,0.959378,0.918401
0.800704,0.633356,0.959638,0.918535
0.801933,0.633806,0.959881,0.918753
0.803048,0.634486,0.960177,0.919041
0.803759,0.635087,0.96037,0.91911
0.80462,0.635381,0.960568,0.919225
0.805153,0.635942,0.960778,0.919431
0.806085,0.636858,0.961028,0.919723
0.806689,0.637376,0.961142,0.919844
0.807341,0.637752,0.961357,0.920019
0.808089,0.63883,0.961552,0.920268
0.808562,0.639292,0.961663,0.920346
0.809277,0.63935,0.96189,0.920511
0.809919,0.640199,0.962048,0.920721
0.810259,0.640615,0.96214,0.920799
0.811237,0.640957,0.962346,0.920885
0.81217,0.641308,0.962613,0.921117
0.813163,0.642413,0.962811,0.921297
0.81393,0.642328,0.963032,0.921478
0.814563,0.642349,0.963163,0.921535
0.815472,0.64245,0.963375,0.921786
0.816241,0.642834,0.963587,0.921928
0.816876,0.643448,0.963791,0.922175
0.817497,0.643887,0.963978,0.922265
0.818208,0.644377,0.964133,0.922317
0.818937,0.644228,0.964331,0.92237
0.819531,0.644859,0.964486,0.922572
0.82011,0.645187,0.96466,0.922624
0.820852,0.645616,0.964838,0.922688
0.821511,0.645914,0.965018,0.92281
0.82245,0.646151,0.965247,0.92294
0.822943,0.646224,0.965391,0.923032
0.823426,0.646964,0.965523,0.923224
0.824133,0.646885,0.965666,0.923283
0.824502,0.64724,0.965783,0.923358
0.825016,0.647539,0.96594,0.923491
0.825435,0.647924,0.966027,0.923544
0.826131,0.648438,0.96619,0.923707
0.826808,0.64849,0.966357,0.923856
0.827731,0.648619,0.966545,0.923899
0.828674,0.649299,0.966728,0.924127
0.829053,0.648962,0.966856,0.924001
0.829463,0.649095,0.966965,0.924123
0.829972,0.649301,0.967129,0.924271
0.830638,0.649354,0.967312,0.924399
0.831232,0.649656,0.967446,0.9245
0.831582,0.649767,0.967543,0.924602
0.832632,0.650673,0.967754,0.924696
0.833267,0.651699,0.967892,0.924888
0.833718,0.652108,0.968007,0.925052
0.834156,0.6524,0.96814,0.925149
0.834868,0.653077,0.968285,0.925241
0.835798,0.653428,0.968469,0.925442
0.83643,0.653917,0.968624,0.925543
0.837,0.654668,0.96877,0.925747
0.837811,0.655093,0.968934,0.925924
0.838251,0.655085,0.969042,0.925973
0.839007,0.655981,0.969182,0.926152
0.839961,0.656353,0.969376,0.926269
0.84057,0.656884,0.969474,0.926433
0.841208,0.657184,0.969636,0.92657
0.842048,0.657696,0.969837,0.926674
0.842741,0.658045,0.970036,0.926773
0.843543,0.658646,0.970208,0.926881
0.844294,0.658925,0.970373,0.926932
0.844804,0.65935,0.970486,0.927046
0.845067,0.659455,0.970578,0.92715
0.845853,0.659891,0.970756,0.927268
0.846444,0.659693,0.97092,0.927269
0.846704,0.659872,0.971005,0.927301
0.847225,0.66049,0.971093,0.927435
0.847864,0.660821,0.971241,0.927562
0.848422,0.661401,0.971348,0.927643
0.848764,0.661715,0.971431,0.927714
0.849137,0.662041,0.971524,0.92778
0.849578,0.662657,0.971651,0.927922
0.849844,0.662648,0.971709,0.927999
0.850336,0.663079,0.97183,0.928087
0.850896,0.663485,0.971955,0.928201
0.85162,0.663737,0.972102,0.928307
0.852134,0.663868,0.972221,0.928337
0.852732,0.663979,0.972387,0.928464
0.85311,0.664012,0.972496,0.928497
0.853525,0.664138,0.972595,0.928514
0.854031,0.664455,0.972713,0.928554
0.854763,0.664755,0.97287,0.928671
0.855121,0.664658,0.97295,0.928744
0.855659,0.664712,0.973086,0.928818
0.856274,0.664922,0.973238,0.928908
0.856678,0.664766,0.973327,0.928876
0.857132,0.665129,0.973451,0.928999
0.857575,0.66541,0.973565,0.929086
0.858247,0.66581,0.973723,0.929133
0.858651,0.66628,0.973805,0.929239
0.85909,0.66615,0.973893,0.929265
0.859347,0.666221,0.973939,0.929247
0.859723,0.666432,0.974037,0.929328
0.860171,0.666888,0.974165,0.929485
0.860634,0.666861,0.974269,0.929624
0.86103,0.666995,0.974337,0.929619
0.861338,0.667243,0.974397,0.929639
0.86175,0.667331,0.974484,0.929678
0.861945,0.66755,0.974542,0.929728
0.862325,0.66764,0.97461,0.929781
0.86278,0.66794,0.974714,0.929904
0.863202,0.667873,0.974804,0.929951
0.863618,0.668077,0.974898,0.929978
0.863922,0.668502,0.974955,0.930032
0.864308,0.668563,0.975022,0.930045
0.864788,0.66884,0.975112,0.930116
0.865096,0.669177,0.975171,0.930187
0.865559,0.6694,0.975261,0.930252
0.866011,0.6697,0.975351,0.930313
0.866413,0.669776,0.97548,0.930386
0.867088,0.670107,0.975641,0.930473
0.867455,0.670113,0.975747,0.930524
0.867902,0.670567,0.975826,0.930593
0.868379,0.670794,0.975929,0.930662
0.868843,0.670901,0.976019,0.930735
0.868991,0.671036,0.976062,0.930798
0.869463,0.671418,0.976143,0.930837
0.869905,0.671707,0.976237,0.930914
0.870273,0.671504,0.976322,0.930946
0.870503,0.672096,0.976379,0.931026
0.870949,0.672547,0.976477,0.93122
0.87129,0.672716,0.976561,0.931267
0.871806,0.672974,0.976653,0.931293
0.872127,0.67324,0.976737,0.931287
0.872662,0.673524,0.976838,0.931373
0.873031,0.673438,0.976925,0.931314
0.873224,0.673512,0.976974,0.931324
0.873554,0.673683,0.977066,0.931337
0.873765,0.673599,0.977125,0.931351
0.8741,0.673923,0.977196,0.931411
0.874506,0.674324,0.977265,0.931424
0.87501,0.674353,0.977378,0.931491
0.875329,0.674551,0.977461,0.931543
0.875563,0.674767,0.97751,0.93161
0.875681,0.675297,0.977531,0.931688
0.875905,0.675734,0.977572,0.931741
0.876495,0.67575,0.977718,0.931812
0.876935,0.67647,0.977801,0.931919
0.877405,0.676273,0.9779,0.931937
0.877851,0.676136,0.977998,0.931998
0.878333,0.677068,0.978094,0.932119
0.878786,0.677503,0.978169,0.932208
0.879373,0.677959,0.978286,0.93235
0.879733,0.678158,0.978387,0.932397
0.879971,0.678434,0.978446,0.93245
0.880281,0.678662,0.978502,0.932484
0.880579,0.678447,0.978563,0.9324
0.880836,0.679203,0.978622,0.932484
0.881235,0.679585,0.978721,0.932531
0.881645,0.679932,0.978812,0.932588
0.882014,0.679822,0.9789,0.932618
0.882214,0.679777,0.978939,0.932618
0.882435,0.679945,0.978988,0.932639
0.883029,0.680414,0.979112,0.932722
0.88327,0.680431,0.979176,0.932728
0.883824,0.680642,0.979281,0.932811
0.884225,0.68075,0.979362,0.932877
0.884582,0.680834,0.979437,0.932891
0.885187,0.680774,0.979584,0.932923
0.885363,0.680957,0.979631,0.932981
0.885934,0.680865,0.97975,0.933031
0.886335,0.681354,0.979832,0.93322
0.886787,0.68125,0.979943,0.933289
0.887113,0.681589,0.980005,0.933283
0.887378,0.681697,0.980059,0.933336
0.887725,0.681751,0.980124,0.933352
0.887871,0.681764,0.980164,0.933422
0.888273,0.682223,0.980246,0.933534
0.888754,0.682777,0.980346,0.93367
0.889229,0.682817,0.980478,0.933705
0.889615,0.683249,0.980553,0.933796
0.889901,0.683517,0.980606,0.933867
0.890123,0.683747,0.980653,0.933922
0.890649,0.683869,0.980749,0.933985
0.891121,0.683884,0.980848,0.934045
0.891281,0.6842,0.98089,0.934034
0.891552,0.684418,0.980947,0.934067
0.891889,0.68483,0.981008,0.93417
0.892098,0.685087,0.981072,0.934206
0.892577,0.6855,0.981157,0.934275
0.892926,0.685681,0.981238,0.934356
0.893311,0.685964,0.98131,0.934477
0.893552,0.686221,0.981352,0.93451
0.893926,0.686079,0.981445,0.934577
0.894281,0.686234,0.981525,0.934623
0.894407,0.686389,0.981546,0.934633
0.894616,0.686384,0.981582,0.934645
0.894911,0.686754,0.981639,0.934709
0.895258,0.687277,0.981714,0.934823
0.895489,0.687403,0.981757,0.934866
0.895888,0.687591,0.981844,0.934974
0.896302,0.687253,0.981938,0.93498
0.896651,0.687263,0.982023,0.934997
0.896855,0.687428,0.982067,0.934982
0.897468,0.687619,0.982162,0.93505
0.897669,0.687775,0.982208,0.935063
0.898004,0.68786,0.982285,0.935094
0.898298,0.687658,0.982347,0.935097
0.898574,0.687667,0.982396,0.93515
0.898694,0.687755,0.982421,0.935161
0.898961,0.688057,0.982476,0.935288
0.89939,0.688448,0.98257,0.935369
0.899911,0.689275,0.982661,0.935469
0.900224,0.689147,0.982717,0.93543
0.900506,0.689591,0.982779,0.935493
0.900742,0.68975,0.982845,0.935521
0.90103,0.690175,0.982895,0.935579
0.901395,0.690245,0.982973,0.935651
0.901794,0.690721,0.983042,0.935768
0.901963,0.690812,0.983078,0.935791
0.902197,0.691216,0.983114,0.93586
0.902364,0.691277,0.983148,0.9359
0.902559,0.691514,0.983188,0.935959
0.902905,0.691862,0.983251,0.936035
0.90311,0.691884,0.983291,0.93609
0.903434,0.691881,0.983352,0.936028
0.903672,0.692014,0.983398,0.936021
0.904071,0.692206,0.983488,0.936125
0.904416,0.692385,0.983568,0.936216
0.904773,0.692727,0.98364,0.936294
0.905042,0.692935,0.983696,0.93636
0.905133,0.693066,0.983718,0.936398
0.905331,0.693444,0.983754,0.936455
0.905691,0.693474,0.983834,0.936523
0.90603,0.693732,0.983905,0.936549
0.90626,0.693612,0.983958,0.936574
0.906341,0.693616,0.983977,0.936552
0.906588,0.693774,0.984024,0.936571
0.906649,0.693802,0.984036,0.93656
0.907016,0.694105,0.984114,0.936646
0.907248,0.694482,0.984171,0.936721
0.907511,0.694538,0.984222,0.93673
0.907687,0.694599,0.984248,0.936723
0.907905,0.694774,0.984293,0.936723
0.908344,0.694699,0.984377,0.936749
0.908527,0.694912,0.984416,0.936799
0.908805,0.695133,0.984473,0.936883
0.909084,0.695521,0.984523,0.936951
0.909196,0.695554,0.984546,0.936958
0.909416,0.695592,0.984602,0.936954
0.909714,0.695991,0.984658,0.936985
0.909949,0.69615,0.984701,0.936983
0.910332,0.696586,0.984789,0.937158
0.9104,0.696561,0.984805,0.937201
0.910728,0.696878,0.984871,0.937223
0.910956,0.697277,0.984915,0.937289
0.91112,0.697505,0.984943,0.937303
0.911463,0.697166,0.985013,0.93729
0.911709,0.69718,0.985066,0.937301
0.911784,0.697064,0.985085,0.937266
0.912136,0.697252,0.985159,0.937308
0.912445,0.697356,0.985236,0.93737
0.912502,0.697297,0.985251,0.937321
0.912711,0.697117,0.985291,0.937305
0.912869,0.697428,0.98533,0.937353
0.91328,0.697526,0.98541,0.937393
0.913519,0.697448,0.985459,0.937394
0.91377,0.697481,0.985521,0.937448
0.91394,0.697402,0.985559,0.937481
0.914185,0.697452,0.985598,0.937504
0.914527,0.69744,0.985663,0.937491
0.914675,0.697228,0.985692,0.93746
0.914868,0.697357,0.985729,0.937456
0.915147,0.697696,0.985769,0.937489
0.915333,0.69757,0.985811,0.937452
0.9156,0.697574,0.985861,0.937484
0.915785,0.69768,0.985899,0.937554
0.915928,0.697819,0.985922,0.937561
0.916174,0.69814,0.985976,0.937648
0.916376,0.698198,0.986016,0.937647
0.916558,0.698102,0.986055,0.937625
0.916896,0.698159,0.986125,0.937635
0.917207,0.698279,0.986191,0.937682
0.917371,0.698706,0.986216,0.937753
0.91754,0.699026,0.986242,0.937821
0.917712,0.699036,0.986281,0.937851
0.917745,0.698974,0.98629,0.937839
0.917933,0.699255,0.986317,0.937879
0.918175,0.69919,0.98636,0.937935
0.918367,0.699167,0.986398,0.937969
0.91869,0.699149,0.986452,0.937996
0.918839,0.699495,0.986481,0.938065
0.919115,0.699653,0.986521,0.938095
0.919393,0.700152,0.986576,0.938184
0.919745,0.70033,0.986636,0.938224
0.91992,0.700078,0.986672,0.938166
0.920188,0.700071,0.986732,0.938172
0.920299,0.700093,0.986754,0.938161
0.920573,0.700127,0.986803,0.938166
0.920762,0.700349,0.986843,0.938219
0.920989,0.700708,0.986884,0.938295
0.921199,0.700912,0.986927,0.938367
0.921273,0.700938,0.986945,0.938369
0.92169,0.701069,0.987026,0.93843
0.92187,0.701314,0.987071,0.938499
0.922056,0.701543,0.987106,0.938528
0.922271,0.701738,0.987149,0.938546
0.92243,0.70186,0.987178,0.938533
0.922686,0.701608,0.987227,0.938499
0.922864,0.701823,0.987261,0.938523
0.923009,0.701999,0.987293,0.938591
0.923123,0.702066,0.987319,0.938633
0.923237,0.702142,0.987343,0.938669
0.923421,0.70229,0.987373,0.938679
0.92358,0.701943,0.987398,0.938641
0.923725,0.701908,0.987422,0.93865
0.923931,0.701995,0.987459,0.938671
0.924047,0.701838,0.987488,0.938667
0.924345,0.702322,0.98754,0.938714
0.924511,0.702485,0.987566,0.938736
0.92467,0.702674,0.987594,0.93876
0.924887,0.7027,0.987643,0.938783
0.925199,0.702878,0.987704,0.938845
0.925539,0.703072,0.987767,0.938903
0.925635,0.703216,0.987781,0.938915
0.925797,0.703175,0.987812,0.93894
0.92586,0.703077,0.987831,0.938955
0.926126,0.70358,0.987878,0.939044
0.926244,0.703813,0.987897,0.939082
0.926419,0.703625,0.987931,0.939068
0.926532,0.704046,0.98795,0.939122
0.926765,0.70403,0.988004,0.939171
0.927105,0.704108,0.988066,0.939195
0.927282,0.704401,0.988095,0.939241
0.927517,0.704329,0.98813,0.939267
0.927683,0.704434,0.98816,0.939282
0.927778,0.704534,0.988181,0.939309
0.928022,0.70453,0.988235,0.939359
0.928339,0.704362,0.988304,0.939331
0.928649,0.704319,0.988372,0.939325
0.928881,0.704368,0.988412,0.93933
0.928994,0.70442,0.988434,0.93931
0.929186,0.704724,0.988461,0.939353
0.929278,0.704721,0.988481,0.939363
0.929353,0.704842,0.988493,0.939352
0.929485,0.705104,0.988516,0.939383
0.929715,0.705083,0.988553,0.939409
0.929886,0.704973,0.988592,0.939402
0.930129,0.705151,0.988632,0.939422
0.930244,0.705093,0.988656,0.939469
0.930397,0.705562,0.988684,0.939509
0.930696,0.705662,0.988743,0.939491
0.930851,0.705619,0.988772,0.939489
0.930946,0.705672,0.988789,0.939476
0.931013,0.705768,0.988804,0.939535
0.931334,0.706161,0.988862,0.939592
0.931531,0.706343,0.988897,0.939638
0.931612,0.706558,0.988911,0.939701
0.931693,0.706648,0.988927,0.939698
0.931765,0.70669,0.988944,0.939701
0.931905,0.706723,0.988968,0.939706
0.932046,0.706749,0.988994,0.939709
0.932262,0.706871,0.989025,0.939756
0.932429,0.706999,0.989054,0.939807
0.932729,0.707264,0.989105,0.939807
0.933025,0.707577,0.98915,0.939829
0.933269,0.707699,0.989199,0.939875
0.933371,0.707752,0.98922,0.939895
0.933562,0.707873,0.989258,0.93994
0.933765,0.707983,0.989298,0.939996
0.933867,0.708083,0.989308,0.940025
0.93395,0.707907,0.989325,0.940027
0.934035,0.708163,0.989341,0.940086
0.934142,0.708238,0.989362,0.940131
0.934392,0.708143,0.989406,0.940113
0.934744,0.708394,0.989463,0.940087
0.934938,0.708586,0.989497,0.940124
0.935149,0.708912,0.989527,0.940164
0.935366,0.709206,0.989563,0.940208
0.935418,0.70939,0.989578,0.940225
0.935559,0.70953,0.989602,0.94026
0.935677,0.70956,0.989624,0.940285
0.935911,0.709764,0.989665,0.940297
0.936124,0.709597,0.989699,0.940307
0.93622,0.709731,0.989718,0.940358
0.936386,0.709659,0.989742,0.940361
0.936654,0.709604,0.989784,0.940347
0.936865,0.709998,0.989825,0.940378
0.937047,0.710229,0.989859,0.940419
0.937225,0.710361,0.989893,0.94043
0.937424,0.710414,0.98992,0.94044
0.937606,0.710698,0.989952,0.940508
0.937829,0.710708,0.99,0.940507
0.93797,0.710775,0.990024,0.940516
0.938025,0.710822,0.990033,0.94052
0.938244,0.710752,0.990078,0.940533
0.938478,0.710894,0.990114,0.940535
0.938673,0.711128,0.990155,0.940571
0.938783,0.711464,0.990176,0.940665
0.938844,0.711427,0.990192,0.940671
0.939066,0.711535,0.990244,0.940759
0.939284,0.711785,0.990283,0.940826
0.939553,0.711805,0.990334,0.940857
0.939626,0.711944,0.990343,0.940891
0.939778,0.712045,0.990367,0.940923
0.939889,0.712178,0.990388,0.94096
0.940148,0.712112,0.990433,0.940964
0.940338,0.71224,0.990468,0.941032
0.940518,0.712184,0.990499,0.941042
0.940633,0.712187,0.990522,0.94106
0.940808,0.71248,0.990554,0.941095
0.94097,0.712545,0.990583,0.941135
0.941202,0.7129,0.990613,0.941193
0.941364,0.71316,0.99064,0.941261
0.941509,0.713096,0.990663,0.941265
0.94164,0.713093,0.990683,0.941263
0.941787,0.713138,0.990706,0.941244
0.941945,0.713391,0.990731,0.94129
0.942041,0.713574,0.990747,0.941353
0.942165,0.713576,0.990767,0.941357
0.942432,0.713596,0.990808,0.941365
0.942518,0.713786,0.990823,0.941401
0.942732,0.71382,0.990862,0.941411
0.942906,0.713805,0.990898,0.941454
0.943031,0.714005,0.990921,0.941529
0.943142,0.714102,0.990941,0.941519
0.943285,0.714186,0.990968,0.941567
0.943407,0.714179,0.990986,0.941581
0.943523,0.714276,0.991008,0.941582
0.943711,0.714295,0.99104,0.941601
0.943916,0.714408,0.991081,0.941599
0.944158,0.714786,0.991129,0.941695
0.944273,0.71486,0.99115,0.941714
0.944409,0.715114,0.991174,0.941753
0.944456,0.715065,0.991183,0.941755
0.944682,0.715288,0.991221,0.941824
0.944874,0.715548,0.991253,0.941856
0.945078,0.715586,0.991294,0.941901
0.945185,0.715706,0.991312,0.941955
0.945386,0.715768,0.991345,0.941958
0.945555,0.715862,0.991375,0.941992
0.945658,0.715903,0.991391,0.942016
0.94574,0.715993,0.991403,0.942038
0.945871,0.716192,0.991422,0.942083
0.945949,0.716426,0.991438,0.94213
0.946053,0.716529,0.991457,0.942159
0.946289,0.716573,0.991495,0.942177
0.946398,0.716708,0.991512,0.942197
0.946528,0.716751,0.991534,0.942184
0.946691,0.716506,0.991561,0.942142
0.946917,0.716878,0.991599,0.942197
0.946988,0.716832,0.991609,0.942195
0.947165,0.717024,0.991639,0.942236
0.947248,0.717185,0.991652,0.942266
0.947467,0.717473,0.991686,0.942325
0.947566,0.717388,0.991704,0.942332
0.947722,0.717527,0.991729,0.942326
0.947783,0.717544,0.99174,0.94232
0.947969,0.717487,0.991769,0.942324
0.948192,0.718046,0.991805,0.942408
0.948255,0.718129,0.991815,0.942443
0.94856,0.717963,0.991853,0.942434
0.948711,0.718131,0.991878,0.942478
0.948751,0.718011,0.991886,0.94247
0.94881,0.717911,0.991896,0.942452
0.94901,0.718159,0.991935,0.942486
0.949161,0.718016,0.99196,0.942518
0.949339,0.718242,0.99199,0.94255
0.949466,0.718255,0.992014,0.942529
0.949543,0.718248,0.992025,0.942575
0.949821,0.718418,0.99207,0.942619
0.949992,0.718384,0.992094,0.942634
0.950118,0.718665,0.992116,0.942698
0.950221,0.718992,0.992133,0.942766
0.950292,0.718961,0.992144,0.942776
0.950361,0.718982,0.992155,0.942798
0.950564,0.719086,0.992191,0.942801
0.950693,0.718885,0.992212,0.942762
0.950823,0.718951,0.992233,0.942796
0.950869,0.719027,0.992241,0.942799
0.950973,0.71918,0.992255,0.942823
0.951134,0.719247,0.99228,0.942797
0.951225,0.719353,0.992302,0.942839
0.951383,0.719538,0.992327,0.942878
0.951466,0.719629,0.992339,0.942909
0.951562,0.719642,0.99236,0.942905
0.951649,0.719777,0.992374,0.942954
0.951837,0.720135,0.992402,0.943025
0.951927,0.720065,0.992417,0.94303
0.952062,0.720466,0.992444,0.943104
0.952172,0.72059,0.992466,0.943112
0.952205,0.720742,0.992473,0.943135
0.952264,0.720855,0.992482,0.943137
0.952493,0.720976,0.992521,0.943167
0.952679,0.721018,0.992548,0.943175
0.952769,0.721449,0.992565,0.943249
0.952893,0.721395,0.992589,0.943245
0.953012,0.721457,0.992606,0.943256
0.953112,0.721622,0.992626,0.943295
0.953192,0.721722,0.992637,0.943329
0.95331,0.721703,0.992656,0.943351
0.953417,0.721762,0.992672,0.943329
0.953582,0.721697,0.992698,0.943303
0.953688,0.721598,0.992718,0.943317
0.953876,0.721649,0.992752,0.943344
0.954054,0.721816,0.992778,0.943328
0.954311,0.72199,0.992827,0.943378
0.954478,0.721936,0.992854,0.943384
0.954659,0.721938,0.992879,0.943379
0.954731,0.722026,0.992896,0.943411
0.954948,0.722237,0.992931,0.943468
0.95508,0.72236,0.992954,0.943505
0.955134,0.722331,0.992962,0.943512
0.955283,0.722434,0.992988,0.943549
0.955408,0.722356,0.993007,0.943543
0.955569,0.722635,0.99303,0.943562
0.955676,0.722634,0.993048,0.943563
0.95574,0.722712,0.993058,0.94355
0.955835,0.722767,0.993072,0.943564
0.955979,0.722727,0.993093,0.943565
0.956125,0.722801,0.993118,0.943564
0.956216,0.722959,0.993133,0.943558
0.956298,0.723125,0.993146,0.943585
0.956537,0.723244,0.993184,0.943595
0.956676,0.723308,0.993206,0.943595
0.956787,0.723533,0.993226,0.943636
0.956935,0.723713,0.993252,0.943673
0.957125,0.723655,0.993281,0.943667
0.957227,0.723585,0.993298,0.943657
0.957343,0.723726,0.99332,0.943689
0.957396,0.723632,0.993328,0.943686
0.957504,0.723823,0.993346,0.943704
0.957675,0.723977,0.993371,0.943755
0.957795,0.724064,0.993392,0.943808
0.957839,0.724115,0.993398,0.943824
0.95787,0.724211,0.993405,0.94382
0.957975,0.724104,0.993422,0.943854
0.958015,0.724061,0.993428,0.943848
0.958037,0.724044,0.993432,0.943837
0.958142,0.724134,0.993451,0.943858
0.958268,0.724401,0.993476,0.943904
0.958312,0.724374,0.993486,0.943907
0.958401,0.724181,0.993501,0.9439
0.958489,0.724156,0.993519,0.943896
0.958572,0.724176,0.993533,0.943935
0.958746,0.7241,0.993564,0.943938
0.958925,0.724634,0.993592,0.943997
0.959035,0.724823,0.993608,0.944021
0.959144,0.725043,0.993631,0.944086
0.959211,0.725119,0.993643,0.944096
